type;id;username;text;date
comment;17978792647830000;priscila_freitas.k;😮;26/11/2022 18:44
comment;17969728762943000;priscila_freitas.k;😮;26/11/2022 18:44
comment;17990779819566900;priscila_freitas.k;😮;26/11/2022 18:44
comment;17968402510952900;priscila_freitas.k;😮;26/11/2022 18:44
comment;17988062467649800;priscila_freitas.k;😮;26/11/2022 18:44
comment;17955669047227100;priscila_freitas.k;😮;26/11/2022 18:44
comment;17931187532554000;priscila_freitas.k;😮;26/11/2022 18:44
comment;18063332521341400;priscila_freitas.k;😮;26/11/2022 18:44
comment;17921994008626600;priscila_freitas.k;😮;26/11/2022 18:44
comment;18000363754554400;priscila_freitas.k;😮😮😮;26/11/2022 18:43
comment;17954450801100100;priscila_freitas.k;😮;26/11/2022 18:43
comment;17947154006215400;priscila_freitas.k;😮;26/11/2022 18:43
comment;17944360031386700;priscila_freitas.k;😮;26/11/2022 18:43
comment;17928970010495200;priscila_freitas.k;😍;26/11/2022 18:43
comment;18256778392141100;priscila_freitas.k;😍;26/11/2022 18:43
comment;17904508970682300;priscila_freitas.k;😍;26/11/2022 18:43
comment;18004336120524100;maria.delourdes.50309277;Parabéns  ao idealizador!❤️;26/11/2022 18:24
comment;17980226497774300;antoniocarlosolycorretor;Essa é uma forma maravilhosa de eternizar a quem amamos e a nós mesmos deixando legados e informações de nossa existência na terra !!;26/11/2022 18:22
comment;18162932425266500;geovanaoliveiraalve;👏👏👏👏👏🙌🔥;26/11/2022 18:22
comment;17953034441248900;carolinafigueiredo___;Merece muito! 👏😍;26/11/2022 18:17
comment;17968894375954900;carolinafigueiredo___;😍 Na torcidaaa!!! ✨;26/11/2022 18:17
comment;17869104119800800;carolinafigueiredo___;👏👏👏👏👏;26/11/2022 18:16
comment;17965319594072000;waldovycoelho;🙌;26/11/2022 18:16
comment;17944180277278200;antoniocarlosolycorretor;Parabéns pelo projeto com certeza será o vencedor 🏆 🏆 🏆 🏆 🏆;26/11/2022 18:11
comment;18052614070367300;_.yasmynn;🚀👏🚀👏;26/11/2022 18:07
comment;17938897718339200;_.yasmynn;🚀🚀🚀;26/11/2022 18:07
comment;18245413105133800;_.yasmynn;👏👏👏;26/11/2022 18:07
comment;18243929647176300;valdeniaanchieta;O Prêmio já é de vcs!!!!👏👏;26/11/2022 17:40
comment;18186655198219100;mariliacorreia55;Parabéns o melhor ideias que eu vi 👏👏👏👏;26/11/2022 17:31
comment;18014263840482200;felipe.rezende.15;👏;26/11/2022 17:20
comment;17962713850960900;felipe.rezende.15;👏;26/11/2022 17:20
comment;17963853398087600;felipe.rezende.15;👏;26/11/2022 17:20
comment;18264816853104400;felipe.rezende.15;👏;26/11/2022 17:20
comment;18195084934208200;felipe.rezende.15;👏;26/11/2022 17:20
comment;17954839055202300;felipe.rezende.15;👏;26/11/2022 17:20
comment;18173063299247900;felipe.rezende.15;👏;26/11/2022 17:20
comment;18192409300236900;felipe.rezende.15;👏;26/11/2022 17:20
comment;17947397450199600;felipe.rezende.15;👏👏;26/11/2022 17:20
comment;17925984221613000;felipe.rezende.15;👏;26/11/2022 17:20
comment;18056045365362400;dr.adriano.menezes;Top 👏;26/11/2022 17:16
comment;17934819254389800;brazilselects;Top;26/11/2022 17:09
comment;17996449726568300;felipe_azevedoadv;Muito bom 👏🏽👏🏽;26/11/2022 17:05
comment;17961122735115400;mdepetitmarie;👏👏👏;26/11/2022 17:03
comment;17906336276676100;jadeybraga;Parabéns antecipado! Merece muito ganhar;26/11/2022 17:01
comment;17968214557983100;andressamacedo_;🔥🔥🔥🔥;26/11/2022 17:01
comment;17908482824667200;andressamacedo_;Top;26/11/2022 17:01
comment;17954344889480900;rejane.17cf;📽💡🎬📈🏆🥇🤝🏻👏🏻👏🏻👏🏻👏🏻;26/11/2022 16:49
comment;17996710855571200;rejane.17cf;💡🏆🎬💫🤝🏻👊🏻👏🏻👏🏻👏🏻👏🏻;26/11/2022 16:47
comment;17950462730167900;rejane.17cf;🎬💡🏆🥇👏🏻👏🏻👏🏻👊🏻;26/11/2022 16:44
comment;17976080122853700;rejane.17cf;🙌🏻💡🏆💫🥇👏🏻👏🏻👏🏻👏🏻;26/11/2022 16:43
comment;18172518193247200;rejane.17cf;🙌🏻🏆🥇💫👏🏻👏🏻👏🏻👏🏻👏🏻;26/11/2022 16:43
comment;18138283048303200;rejane.17cf;🤝🏻👊🏻🏆💫🥳🥳🥳🥳🥳;26/11/2022 16:42
comment;17971385980815700;rejane.17cf;🔊🔊🔊🤝🏻👊🏻🏆💫;26/11/2022 16:42
comment;17964230420090500;rejane.17cf;🔊🔊🔊🔊🤝🏻👊🏻🏆💫;26/11/2022 16:41
comment;18333559963017600;rejane.17cf;MeMemoria projeto excelente!;26/11/2022 16:41
comment;17982286675656300;rejane.17cf;💡🥇MeMemoria 👏🏻👏🏻;26/11/2022 16:39
comment;17978958697697500;beatrizaline;🍀🍀🍀🍀;26/11/2022 16:36
comment;17845052387894500;beatrizaline;votando no @mememoriaoficial;26/11/2022 16:36
comment;18061564663350400;marcoarabelo;👏👏👏;26/11/2022 16:35
comment;17947722932226600;beatrizaline;deixando um belo presente para as futuras gerações 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻;26/11/2022 16:35
comment;17993885773554100;beatrizaline;a melhor de todas as inovações 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻;26/11/2022 16:34
comment;17967566755985200;beatrizaline;parabéns pela inovação 👏🏻👏🏻👏🏻👏🏻👏🏻;26/11/2022 16:34
comment;17874515405747500;beatrizaline;parabéns 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻;26/11/2022 16:34
comment;17949802091350300;thaispessoa_;Sucesso 👏🏻👏🏻;26/11/2022 16:29
comment;17981813443754300;walmarcostac;Grande inovação. Parabéns Mac.;26/11/2022 16:23
comment;17934352400410800;regiane.viana;👏;26/11/2022 16:20
comment;17959494407020000;biellima.09;👑👑👑;26/11/2022 16:13
comment;17983555510705800;isaiasmorais_;💪🏻💪🏻💪🏻;26/11/2022 16:07
comment;17935469735396000;isaiasmorais_;👏👏👏;26/11/2022 16:07
comment;17983073728691400;babiand;👏👏👏❤️❤️❤️;26/11/2022 15:40
comment;18320481241067500;sheillacostta_;🫶🏼🤍🫶🏼🤍🫶🏼🤍🫶🏼;26/11/2022 15:33
comment;17983757908734300;sheillacostta_;Excelente ideia ❤️🚀;26/11/2022 15:33
comment;17933470034446700;sheillacostta_;❤️❤️❤️❤️❤️;26/11/2022 15:33
comment;17935388018527800;sheillacostta_;Excelente ideia ❤️🚀;26/11/2022 15:33
comment;17864483429818300;sheillacostta_;Ótima ideia 😍😍;26/11/2022 15:33
comment;17928266792611200;sheillacostta_;❤️❤️❤️;26/11/2022 15:33
comment;17976704008876300;_joaolucasgf_;🔥🔥;26/11/2022 15:08
comment;17920971050518600;_joaolucasgf_;Melhor de todas👏;26/11/2022 15:08
comment;17944299359414000;lucio_melo_neto;🙌🙌🙌🙌;26/11/2022 15:03
comment;18050049892372000;lucio_melo_neto;Já deu certo;26/11/2022 15:03
comment;17969190721860200;karolvianab;❤️❤️❤️❤️❤️;26/11/2022 15:00
comment;17953169936111200;karolvianab;👏👏👏👏👏;26/11/2022 15:00
comment;18233007286194300;karolvianab;Show!!!! Muito legal ❤️;26/11/2022 15:00
comment;17934005894423300;amanda.kellygomes;A melhor👏👏👏👏👏;26/11/2022 15:00
comment;17985764935680400;karolvianab;Show!!!! Muito legal ❤️;26/11/2022 14:59
comment;17944193018409900;amanda.kellygomes;👏👏👏👏👏👏;26/11/2022 14:59
comment;17956369229278600;biellima.09;👏👏👏;26/11/2022 14:54
comment;17955161879193900;biellima.09;🌟🌟;26/11/2022 14:54
comment;17887425299688200;biellima.09;👑👑;26/11/2022 14:54
comment;17944223117429300;biellima.09;👏;26/11/2022 14:54
comment;17934625391416600;biellima.09;👏;26/11/2022 14:54
comment;17953980314264000;biellima.09;👏;26/11/2022 14:54
comment;17974672471884900;biellima.09;👏;26/11/2022 14:54
comment;17990421163619500;biellima.09;🌟;26/11/2022 14:54
comment;17860233119798100;biellima.09;👑;26/11/2022 14:54
comment;17924205260617700;biellima.09;👏👏👏👏👏;26/11/2022 14:54
comment;17936673560378100;biellima.09;👏👏👏👏👏;26/11/2022 14:53
comment;17969222977966500;biellima.09;🔥🔥🔥;26/11/2022 14:53
comment;17927203676613500;biellima.09;✨✨✨✨✨;26/11/2022 14:53
comment;18185203417218300;biellima.09;👑👑👑👑;26/11/2022 14:53
comment;18223701403092400;biellima.09;🌟🌟🌟🌟;26/11/2022 14:53
comment;18242765482178800;biellima.09;✨✨✨✨;26/11/2022 14:53
comment;17933076938453900;biellima.09;🙌🙌🙌;26/11/2022 14:52
comment;17880926807715700;biellima.09;👑👑👑;26/11/2022 14:52
comment;18045480049376200;biellima.09;👑👑👑👑;26/11/2022 14:52
comment;17965128614059200;biellima.09;👏👏👏👏;26/11/2022 14:52
comment;17987501413641400;biellima.09;🙌🙌;26/11/2022 14:52
comment;17967435391999800;biellima.09;👏👏👏👏;26/11/2022 14:52
comment;18188024848242500;biellima.09;👏;26/11/2022 14:43
comment;18207236974205500;biellima.09;👏;26/11/2022 14:43
comment;17941165952521500;biellima.09;👏;26/11/2022 14:43
comment;17949252434354600;biellima.09;👑;26/11/2022 14:43
comment;17914759088644500;biellima.09;✨;26/11/2022 14:43
comment;17847588299872000;biellima.09;👑;26/11/2022 14:43
comment;18155489128279900;biellima.09;✨;26/11/2022 14:43
comment;17971374094938000;biellima.09;🇧🇷;26/11/2022 14:43
comment;18326803783013500;biellima.09;🙂;26/11/2022 14:43
comment;17899823342694600;biellima.09;✨✨;26/11/2022 14:43
comment;18242225344127100;biellima.09;😍;26/11/2022 14:42
comment;17965143557018700;biellima.09;😍;26/11/2022 14:42
comment;17915330852561700;biellima.09;👏👏👏;26/11/2022 14:42
comment;17964914840026900;biellima.09;👑👑👑👑👑👑;26/11/2022 14:42
comment;17985027052666400;biellima.09;🔥🔥🔥;26/11/2022 14:42
comment;17956951115275900;biellima.09;👑👑👑👑;26/11/2022 14:42
comment;18258674308117800;biellima.09;👑👑👑;26/11/2022 14:41
comment;17968780744964000;biellima.09;👏👏👏👏👏👏👏;26/11/2022 14:41
comment;17907837287671300;biellima.09;✨✨✨✨;26/11/2022 14:41
comment;17954929598080700;biellima.09;👏👏👏👏;26/11/2022 14:41
comment;17933254118448500;biellima.09;👑👑👑👑👑;26/11/2022 14:41
comment;17970843439947600;biellima.09;✨✨✨✨;26/11/2022 14:41
comment;18162860167266800;biellima.09;✨✨✨✨✨;26/11/2022 14:40
comment;17977317745845400;biellima.09;💫💫💫💫;26/11/2022 14:40
comment;17968564321987600;biellima.09;🌟🌟🌟🌟🌟;26/11/2022 14:40
comment;17920871780521900;biellima.09;🙌🙌🙌🙌;26/11/2022 14:40
comment;17931472265469400;biellima.09;👑👑👑👑👑👑;26/11/2022 14:36
comment;17948428019360400;biellima.09;🔥🔥🔥🔥;26/11/2022 14:36
comment;17971731637824100;biellima.09;👏👏👏;26/11/2022 14:36
comment;18036801544405500;biellima.09;👏👏👏👏👏;26/11/2022 14:36
comment;17954122325246400;biellima.09;🙌;26/11/2022 14:36
comment;17846442116890900;biellima.09;🙌;26/11/2022 14:35
comment;17958753746174400;biellima.09;🙌;26/11/2022 14:35
comment;18299957077076700;catarinavenanciio;👏👏👏👏;26/11/2022 14:28
comment;17940513749329700;_mariaatila;👏👏👏;26/11/2022 14:26
comment;17985036565688200;helenadiogo4703;Vamos em frente!!!;26/11/2022 14:22
comment;17963381681095200;jhomens_;🥇🤭🏆🤭;26/11/2022 14:21
comment;17975074105745600;jhomens_;🏆🏆🤭🤭🤭;26/11/2022 14:21
comment;17866925093778500;jhomens_;🏆🤭🥇;26/11/2022 14:21
comment;18331087633029500;jhomens_;🚀🏆;26/11/2022 14:21
comment;18328588768005500;felipe.rezende.15;👏;26/11/2022 14:21
comment;17964341719919700;felipe.rezende.15;👏👏;26/11/2022 14:21
comment;17889752702733800;felipe.rezende.15;👏👏;26/11/2022 14:21
comment;18001487617527900;felipe.rezende.15;👏👏;26/11/2022 14:21
comment;17965457831060800;felipe.rezende.15;👏👏;26/11/2022 14:21
comment;18002701585487900;felipe.rezende.15;👏👏;26/11/2022 14:21
comment;17924970224614300;felipe.rezende.15;👏;26/11/2022 14:21
comment;17982100840695100;felipe.rezende.15;👏;26/11/2022 14:21
comment;18087142618308200;jhomens_;🏆🔝💯;26/11/2022 14:21
comment;17951677073138500;jhomens_;🥇🚀;26/11/2022 14:21
comment;17850591764852600;jhomens_;🥇🚀;26/11/2022 14:21
comment;17878282544780500;jhomens_;🏆🔝💯;26/11/2022 14:21
comment;17876741627738900;jhomens_;😍🥇;26/11/2022 14:21
comment;18233797339155900;ivocc;👏👏;26/11/2022 14:20
comment;18061623943352600;karolynaborges;Sensacional ! Inovação pura de mais alto grau;26/11/2022 14:20
comment;18334427635055900;jhomens_;💯🔝;26/11/2022 14:20
comment;17954755043089100;jhomens_;🏆🔝🔝;26/11/2022 14:20
comment;17846417912891200;jhomens_;😍🥇😍🥇😍;26/11/2022 14:20
comment;17969177575856500;jhomens_;🙌🙌🙌🙌;26/11/2022 14:20
comment;17997025750524300;jhomens_;👏👏👏;26/11/2022 14:19
comment;18337917247034200;jhomens_;👏👏;26/11/2022 14:19
comment;17846550485890300;jhomens_;👏👏;26/11/2022 14:19
comment;18330017236058700;jhomens_;👏👏;26/11/2022 14:19
comment;17880676310707900;jhomens_;👏👏👏;26/11/2022 14:19
comment;17880765275719400;jhomens_;🙌🙌🔥;26/11/2022 14:19
comment;18097909378307200;jhomens_;👏👏;26/11/2022 14:19
comment;18333881632026300;jhomens_;👏👏👏🙌;26/11/2022 14:19
comment;17984149390689600;jhomens_;👏👏;26/11/2022 14:18
comment;17932087928576000;jhomens_;👏;26/11/2022 14:18
comment;17964882173041900;jhomens_;👏;26/11/2022 14:18
comment;17975633230891100;jhomens_;👏;26/11/2022 14:18
comment;18265770505108600;jhomens_;👏;26/11/2022 14:18
comment;17932641116546900;marilb;Otima ideia!;26/11/2022 14:18
comment;17955093677240200;marilb;😍😍😍😍😍😍;26/11/2022 14:17
comment;17956497632060600;marilb;👏👏👏👏👏;26/11/2022 14:17
comment;17935032059404000;felipe.rezende.15;👏;26/11/2022 14:07
comment;18001023586550700;felipe.rezende.15;👏;26/11/2022 14:07
comment;17910937040591400;felipe.rezende.15;👏;26/11/2022 14:07
comment;17852260136866200;felipe.rezende.15;👏;26/11/2022 14:07
comment;17874174053746900;felipe.rezende.15;👏;26/11/2022 14:07
comment;17859776534838000;felipe.rezende.15;👏;26/11/2022 14:07
comment;17863518836824500;felipe.rezende.15;👏;26/11/2022 14:07
comment;18328802074015600;felipe.rezende.15;👏;26/11/2022 14:07
comment;18081723034315200;felipe.rezende.15;👏;26/11/2022 14:07
comment;18003157234485000;sueliod12;Parabéns!!!! 👏👏👏👏👏;26/11/2022 14:07
comment;17993631640592400;felipe.rezende.15;👏;26/11/2022 14:05
comment;17891185667672200;felipe.rezende.15;👏;26/11/2022 14:05
comment;17949064631195000;felipe.rezende.15;👏;26/11/2022 14:05
comment;17895340319713700;felipe.rezende.15;👏;26/11/2022 14:05
comment;17903336003689700;felipe.rezende.15;👏;26/11/2022 14:05
comment;18265850416096300;felipe.rezende.15;👏;26/11/2022 14:05
comment;17936967692373300;felipe.rezende.15;👏;26/11/2022 14:05
comment;17989606894580900;felipe.rezende.15;👏;26/11/2022 14:05
comment;17959775765127100;felipe.rezende.15;👏;26/11/2022 14:05
comment;17929872440564500;felipe.rezende.15;👏;26/11/2022 14:05
comment;17912642927648800;janaina_lima_santos;😍;26/11/2022 14:00
comment;17903611130689600;janaina_lima_santos;💪💜🚀;26/11/2022 14:00
comment;17959088042009900;janaina_lima_santos;💖;26/11/2022 14:00
comment;17986617247639700;janaina_lima_santos;🧠🥳;26/11/2022 14:00
comment;17971778365914400;janaina_lima_santos;🔝🔝🔝🔝;26/11/2022 14:00
comment;18011341312494200;janaina_lima_santos;🔝🔝🔝;26/11/2022 14:00
comment;17942675864303800;janaina_lima_santos;💥;26/11/2022 14:00
comment;18265848394129300;janaina_lima_santos;💜💡;26/11/2022 13:59
comment;17953809932256500;janaina_lima_santos;🚀💪;26/11/2022 13:59
comment;17917902668535000;janaina_lima_santos;😍;26/11/2022 13:59
comment;18255925441189600;jhomens_;💯💯💯;26/11/2022 13:58
comment;17909487974660700;jhomens_;👏👏;26/11/2022 13:58
comment;17958547994284200;jhomens_;👏👏;26/11/2022 13:58
comment;17909602286659600;jhomens_;👏👏;26/11/2022 13:58
comment;17894917271712000;jhomens_;👏👏;26/11/2022 13:58
comment;18221608801161000;salvatore_419;Cuida;26/11/2022 13:56
comment;18164317330260200;salvatore_419;Mememoria;26/11/2022 13:56
comment;17966082284049500;salvatore_419;👏👏;26/11/2022 13:55
comment;18162388054267800;salvatore_419;Mememoria;26/11/2022 13:55
comment;17930107022562800;salvatore_419;O futuro;26/11/2022 13:55
comment;17932883372455100;salvatore_419;❤️;26/11/2022 13:55
comment;17887678748745100;salvatore_419;👏;26/11/2022 13:54
comment;17853574187857700;salvatore_419;👏👏👏;26/11/2022 13:54
comment;17959729877297000;jhomens_;🚀🏆🏆🏆🥇🥇;26/11/2022 13:51
comment;17954570570084200;jhomens_;👏;26/11/2022 13:51
comment;17848164611884800;marlia.45;Na torcida;26/11/2022 13:49
comment;17989995265628300;jhomens_;🚀🚀🚀🚀;26/11/2022 13:48
comment;17846674136886200;jhomens_;🥇🏆;26/11/2022 13:48
comment;17895399512652000;jhomens_;🥇🔝🔝;26/11/2022 13:48
comment;17953425080496100;jhomens_;🥇🏆;26/11/2022 13:48
comment;17965409594053400;jhomens_;🚀🚀🚀🚀🚀;26/11/2022 13:48
comment;17886298742691300;jhomens_;💯💯💯🚀🚀🚀🚀;26/11/2022 13:48
comment;17963343932084700;jhomens_;🥇🥇🔝🔝🔝;26/11/2022 13:48
comment;17903863898620300;jhomens_;🥇🥇🥇🥇;26/11/2022 13:48
comment;17964873983038500;marlia.45;👏👏👏👏;26/11/2022 13:48
comment;17974676632895500;jhomens_;🙌🙌🙌;26/11/2022 13:48
comment;17988481537719800;jhomens_;👏👏👏;26/11/2022 13:48
comment;18043231201376400;oliveira__isana;👏;26/11/2022 13:45
comment;18025876141440100;oliveira__isana;👏;26/11/2022 13:45
comment;17951711015488500;oliveira__isana;👏;26/11/2022 13:45
comment;18017501209431700;oliveira__isana;👏;26/11/2022 13:45
